client_id,artisan_id,category,subscription,type,value,date
60,257,Menuiserie,free,reject_offer,-0.3,2025-08-16
218,124,Nettoyage,basic,reject_offer,-0.3,2025-12-27
55,69,Peinture,basic,ignore,0.0,2025-12-17
398,226,Jardinage,premium,accept_offer,1.0,2025-06-17
191,187,Peinture,basic,reject_offer,-0.3,2026-01-25
51,101,Jardinage,basic,accept_offer,1.0,2026-02-28
245,147,Déménagement,basic,ignore,0.0,2025-06-28
85,72,Climatisation,free,message_sent,0.6,2026-05-06
368,148,Informatique,elite,accept_offer,1.0,2025-07-10
155,153,Climatisation,free,ignore,0.0,2025-12-17
91,254,Plomberie,basic,accept_offer,1.0,2025-09-24
1,152,Déménagement,premium,ignore,0.0,2025-07-31
37,235,Maçonnerie,free,accept_offer,1.0,2025-07-24
351,153,Climatisation,free,view_profile,0.2,2026-05-14
53,192,Électricité,free,view_profile,0.2,2026-02-21
117,58,Informatique,basic,accept_offer,1.0,2026-03-04
378,216,Plomberie,free,message_sent,0.6,2026-01-03
135,246,Climatisation,free,view_profile,0.2,2025-10-11
199,161,Serrurerie,free,accept_offer,1.0,2026-03-21
199,262,Déménagement,premium,ignore,0.0,2025-06-16
111,194,Déménagement,free,accept_offer,1.0,2025-10-01
2,15,Maçonnerie,free,message_sent,0.6,2025-09-25
250,117,Menuiserie,elite,accept_offer,1.0,2025-09-29
354,41,Électricité,free,ignore,0.0,2026-03-27
93,75,Nettoyage,free,ignore,0.0,2026-06-01
305,59,Informatique,basic,ignore,0.0,2025-08-29
248,30,Peinture,basic,accept_offer,1.0,2026-04-07
115,144,Déménagement,premium,view_profile,0.2,2025-10-18
26,194,Déménagement,free,ignore,0.0,2026-05-22
75,297,Déménagement,premium,view_profile,0.2,2026-03-10
232,88,Maçonnerie,basic,view_profile,0.2,2025-08-24
144,246,Climatisation,free,view_profile,0.2,2025-09-11
11,45,Serrurerie,free,reject_offer,-0.3,2026-01-19
357,299,Informatique,basic,ignore,0.0,2025-12-27
334,28,Peinture,basic,ignore,0.0,2026-02-05
172,230,Menuiserie,free,accept_offer,1.0,2026-02-26
336,130,Peinture,premium,ignore,0.0,2026-02-04
146,298,Déménagement,free,ignore,0.0,2026-04-20
308,30,Peinture,basic,accept_offer,1.0,2025-08-13
55,252,Serrurerie,elite,view_profile,0.2,2025-10-25
280,210,Climatisation,free,ignore,0.0,2026-01-04
183,265,Menuiserie,free,ignore,0.0,2026-03-15
318,274,Carrelage,free,ignore,0.0,2025-06-09
222,40,Peinture,basic,accept_offer,1.0,2026-04-24
351,161,Serrurerie,free,accept_offer,1.0,2025-10-07
49,209,Menuiserie,premium,message_sent,0.6,2025-07-23
87,237,Carrelage,elite,reject_offer,-0.3,2025-12-09
181,230,Menuiserie,free,ignore,0.0,2026-01-03
53,215,Jardinage,basic,accept_offer,1.0,2026-04-12
211,112,Électricité,basic,accept_offer,1.0,2026-03-19
260,37,Jardinage,basic,view_profile,0.2,2025-09-21
270,298,Déménagement,free,ignore,0.0,2025-07-02
201,272,Électricité,free,ignore,0.0,2025-08-29
358,25,Carrelage,premium,view_profile,0.2,2025-09-19
330,7,Serrurerie,free,accept_offer,1.0,2026-01-09
253,179,Peinture,free,view_profile,0.2,2026-05-20
357,88,Maçonnerie,basic,view_profile,0.2,2025-09-26
354,100,Menuiserie,free,accept_offer,1.0,2025-08-05
124,40,Peinture,basic,accept_offer,1.0,2026-03-01
169,138,Peinture,basic,accept_offer,1.0,2025-06-28
159,29,Plomberie,free,message_sent,0.6,2026-05-15
84,183,Informatique,free,ignore,0.0,2025-12-12
265,171,Plomberie,free,accept_offer,1.0,2025-11-26
356,216,Plomberie,free,ignore,0.0,2025-10-03
349,281,Climatisation,premium,ignore,0.0,2025-08-07
79,247,Carrelage,free,ignore,0.0,2025-09-24
310,79,Déménagement,free,view_profile,0.2,2025-11-16
398,176,Carrelage,basic,view_profile,0.2,2025-10-22
36,95,Serrurerie,elite,accept_offer,1.0,2025-07-09
323,131,Serrurerie,free,ignore,0.0,2026-01-06
92,55,Nettoyage,free,ignore,0.0,2025-09-06
362,97,Climatisation,free,accept_offer,1.0,2025-06-24
63,278,Jardinage,basic,accept_offer,1.0,2026-03-24
307,134,Maçonnerie,free,accept_offer,1.0,2025-07-25
107,285,Climatisation,free,message_sent,0.6,2025-10-02
49,161,Serrurerie,free,accept_offer,1.0,2025-07-01
309,125,Climatisation,free,view_profile,0.2,2026-01-31
307,205,Informatique,basic,reject_offer,-0.3,2025-11-24
397,24,Jardinage,premium,reject_offer,-0.3,2026-01-10
357,157,Peinture,premium,accept_offer,1.0,2026-03-28
276,238,Carrelage,basic,view_profile,0.2,2025-10-25
374,17,Nettoyage,free,accept_offer,1.0,2026-04-13
310,91,Serrurerie,premium,accept_offer,1.0,2026-01-26
248,97,Climatisation,free,accept_offer,1.0,2025-07-22
215,206,Nettoyage,basic,accept_offer,1.0,2025-07-09
106,111,Informatique,basic,ignore,0.0,2026-01-31
99,220,Peinture,free,accept_offer,1.0,2026-02-04
355,70,Nettoyage,free,view_profile,0.2,2026-05-07
116,151,Informatique,basic,ignore,0.0,2026-06-01
93,157,Peinture,premium,view_profile,0.2,2025-08-31
331,88,Maçonnerie,basic,reject_offer,-0.3,2025-10-21
49,269,Carrelage,free,ignore,0.0,2025-09-30
32,211,Carrelage,free,reject_offer,-0.3,2025-10-08
95,121,Plomberie,basic,accept_offer,1.0,2025-11-09
8,49,Électricité,free,ignore,0.0,2025-07-26
333,159,Menuiserie,basic,message_sent,0.6,2025-08-30
152,284,Plomberie,free,ignore,0.0,2025-10-21
80,16,Peinture,basic,view_profile,0.2,2025-10-26
126,189,Informatique,basic,view_profile,0.2,2026-04-08
158,225,Nettoyage,basic,accept_offer,1.0,2026-05-30
47,61,Maçonnerie,free,ignore,0.0,2026-02-23
219,34,Nettoyage,elite,reject_offer,-0.3,2026-01-04
141,5,Électricité,free,reject_offer,-0.3,2026-03-26
146,53,Nettoyage,free,accept_offer,1.0,2025-12-01
99,277,Climatisation,free,reject_offer,-0.3,2025-07-08
99,240,Climatisation,basic,view_profile,0.2,2025-11-11
326,69,Peinture,basic,accept_offer,1.0,2025-11-18
48,29,Plomberie,free,reject_offer,-0.3,2025-09-04
198,39,Serrurerie,premium,reject_offer,-0.3,2025-07-11
14,103,Déménagement,basic,accept_offer,1.0,2025-11-15
316,137,Électricité,free,view_profile,0.2,2026-03-27
304,90,Électricité,free,view_profile,0.2,2025-09-02
124,246,Climatisation,free,accept_offer,1.0,2025-12-17
222,299,Informatique,basic,reject_offer,-0.3,2026-01-07
308,89,Maçonnerie,free,ignore,0.0,2026-03-23
178,120,Climatisation,elite,message_sent,0.6,2025-12-18
48,292,Nettoyage,free,message_sent,0.6,2025-07-08
321,278,Jardinage,basic,ignore,0.0,2025-09-11
312,9,Menuiserie,free,ignore,0.0,2025-10-01
157,65,Menuiserie,free,message_sent,0.6,2026-04-24
77,151,Informatique,basic,view_profile,0.2,2026-01-08
345,91,Serrurerie,premium,accept_offer,1.0,2025-09-09
139,210,Climatisation,free,view_profile,0.2,2025-11-05
346,265,Menuiserie,free,reject_offer,-0.3,2025-09-30
122,132,Peinture,free,message_sent,0.6,2025-12-11
53,270,Peinture,free,accept_offer,1.0,2026-04-14
131,20,Informatique,free,reject_offer,-0.3,2025-12-07
148,90,Électricité,free,message_sent,0.6,2026-03-19
91,197,Serrurerie,basic,ignore,0.0,2025-08-12
284,169,Peinture,free,accept_offer,1.0,2026-01-21
138,105,Déménagement,premium,accept_offer,1.0,2025-06-16
296,178,Peinture,basic,view_profile,0.2,2026-03-18
325,268,Carrelage,free,accept_offer,1.0,2025-12-13
312,140,Nettoyage,free,ignore,0.0,2026-02-05
324,5,Électricité,free,message_sent,0.6,2026-01-09
310,217,Menuiserie,premium,message_sent,0.6,2025-09-20
166,50,Électricité,free,ignore,0.0,2026-01-31
208,169,Peinture,free,view_profile,0.2,2026-01-25
64,282,Électricité,free,accept_offer,1.0,2025-06-07
20,175,Nettoyage,free,message_sent,0.6,2026-03-13
261,234,Menuiserie,free,message_sent,0.6,2025-10-23
146,206,Nettoyage,basic,accept_offer,1.0,2026-02-24
223,221,Climatisation,basic,reject_offer,-0.3,2026-03-07
313,297,Déménagement,premium,message_sent,0.6,2025-06-13
210,55,Nettoyage,free,accept_offer,1.0,2026-04-29
12,222,Plomberie,basic,reject_offer,-0.3,2025-07-18
134,226,Jardinage,premium,ignore,0.0,2025-07-16
14,111,Informatique,basic,ignore,0.0,2025-10-16
367,230,Menuiserie,free,view_profile,0.2,2025-12-22
246,184,Jardinage,basic,reject_offer,-0.3,2025-11-18
1,174,Maçonnerie,premium,view_profile,0.2,2026-02-18
217,11,Électricité,free,ignore,0.0,2025-12-18
252,150,Nettoyage,basic,message_sent,0.6,2026-05-20
93,105,Déménagement,premium,message_sent,0.6,2025-09-19
189,223,Climatisation,free,reject_offer,-0.3,2025-11-19
10,143,Informatique,elite,accept_offer,1.0,2025-06-13
331,172,Maçonnerie,premium,accept_offer,1.0,2025-12-31
363,296,Carrelage,elite,reject_offer,-0.3,2025-09-30
249,176,Carrelage,basic,accept_offer,1.0,2025-08-13
365,136,Électricité,free,ignore,0.0,2026-03-19
223,37,Jardinage,basic,accept_offer,1.0,2026-05-30
275,86,Peinture,free,ignore,0.0,2026-01-19
64,154,Électricité,free,ignore,0.0,2025-08-10
170,29,Plomberie,free,ignore,0.0,2026-05-20
124,276,Menuiserie,elite,accept_offer,1.0,2026-06-01
252,220,Peinture,free,accept_offer,1.0,2025-12-14
155,264,Menuiserie,basic,ignore,0.0,2025-07-11
323,211,Carrelage,free,ignore,0.0,2025-10-10
265,148,Informatique,elite,accept_offer,1.0,2025-12-30
287,27,Peinture,free,ignore,0.0,2025-09-13
166,263,Menuiserie,free,accept_offer,1.0,2025-06-14
369,44,Plomberie,basic,view_profile,0.2,2025-07-15
392,73,Climatisation,elite,accept_offer,1.0,2026-03-27
194,171,Plomberie,free,view_profile,0.2,2026-04-13
333,107,Électricité,free,view_profile,0.2,2025-11-02
330,258,Serrurerie,free,ignore,0.0,2025-08-19
363,251,Maçonnerie,basic,accept_offer,1.0,2026-02-28
193,244,Informatique,free,view_profile,0.2,2025-09-23
199,168,Plomberie,basic,accept_offer,1.0,2025-07-01
100,217,Menuiserie,premium,message_sent,0.6,2025-11-07
349,145,Climatisation,free,message_sent,0.6,2026-04-05
133,207,Climatisation,free,reject_offer,-0.3,2026-04-07
194,126,Menuiserie,premium,message_sent,0.6,2026-03-07
37,78,Plomberie,free,view_profile,0.2,2025-12-11
226,216,Plomberie,free,view_profile,0.2,2026-06-05
381,25,Carrelage,premium,accept_offer,1.0,2025-09-25
64,229,Électricité,free,message_sent,0.6,2025-12-04
237,237,Carrelage,elite,accept_offer,1.0,2025-09-01
346,212,Informatique,basic,ignore,0.0,2025-12-20
126,201,Menuiserie,free,reject_offer,-0.3,2025-11-12
357,22,Serrurerie,free,reject_offer,-0.3,2026-03-15
310,251,Maçonnerie,basic,accept_offer,1.0,2025-10-18
254,192,Électricité,free,ignore,0.0,2026-05-21
147,123,Maçonnerie,free,ignore,0.0,2026-02-17
365,172,Maçonnerie,premium,view_profile,0.2,2025-12-03
98,229,Électricité,free,accept_offer,1.0,2025-10-12
15,123,Maçonnerie,free,accept_offer,1.0,2026-01-29
215,286,Plomberie,basic,accept_offer,1.0,2025-06-17
136,77,Climatisation,basic,view_profile,0.2,2026-02-05
216,240,Climatisation,basic,accept_offer,1.0,2025-11-09
306,228,Informatique,premium,accept_offer,1.0,2025-11-04
46,39,Serrurerie,premium,accept_offer,1.0,2026-02-01
393,107,Électricité,free,ignore,0.0,2025-09-19
31,30,Peinture,basic,ignore,0.0,2026-04-30
368,24,Jardinage,premium,reject_offer,-0.3,2025-10-25
379,18,Jardinage,free,ignore,0.0,2025-12-12
204,183,Informatique,free,ignore,0.0,2025-08-20
124,149,Carrelage,free,ignore,0.0,2025-11-27
126,269,Carrelage,free,ignore,0.0,2025-11-22
336,217,Menuiserie,premium,accept_offer,1.0,2025-11-27
93,103,Déménagement,basic,ignore,0.0,2025-08-10
211,221,Climatisation,basic,ignore,0.0,2026-04-24
350,7,Serrurerie,free,reject_offer,-0.3,2025-06-23
134,239,Menuiserie,free,view_profile,0.2,2026-03-24
378,41,Électricité,free,view_profile,0.2,2025-10-08
158,300,Déménagement,free,ignore,0.0,2026-05-11
186,216,Plomberie,free,view_profile,0.2,2026-04-08
353,257,Menuiserie,free,ignore,0.0,2025-12-26
161,42,Électricité,basic,view_profile,0.2,2025-07-27
350,163,Déménagement,elite,accept_offer,1.0,2026-01-20
142,206,Nettoyage,basic,accept_offer,1.0,2025-11-11
374,157,Peinture,premium,accept_offer,1.0,2026-01-08
48,262,Déménagement,premium,reject_offer,-0.3,2026-05-02
210,262,Déménagement,premium,reject_offer,-0.3,2025-06-05
144,237,Carrelage,elite,accept_offer,1.0,2026-01-01
205,197,Serrurerie,basic,accept_offer,1.0,2025-08-19
363,9,Menuiserie,free,ignore,0.0,2026-06-04
69,189,Informatique,basic,accept_offer,1.0,2026-04-08
301,192,Électricité,free,view_profile,0.2,2026-04-29
317,35,Jardinage,basic,message_sent,0.6,2025-08-28
360,120,Climatisation,elite,reject_offer,-0.3,2025-06-06
374,93,Déménagement,free,reject_offer,-0.3,2025-09-08
255,217,Menuiserie,premium,ignore,0.0,2025-06-13
162,143,Informatique,elite,accept_offer,1.0,2026-05-19
124,274,Carrelage,free,accept_offer,1.0,2025-08-23
35,130,Peinture,premium,view_profile,0.2,2025-07-09
111,46,Serrurerie,basic,accept_offer,1.0,2025-12-14
17,158,Climatisation,basic,accept_offer,1.0,2026-01-21
125,110,Climatisation,free,accept_offer,1.0,2025-07-21
130,233,Maçonnerie,premium,accept_offer,1.0,2026-02-16
174,86,Peinture,free,message_sent,0.6,2025-11-05
155,66,Peinture,free,view_profile,0.2,2025-11-19
311,135,Nettoyage,free,accept_offer,1.0,2025-06-13
383,86,Peinture,free,ignore,0.0,2025-09-28
259,247,Carrelage,free,ignore,0.0,2025-12-04
43,276,Menuiserie,elite,ignore,0.0,2026-05-20
359,209,Menuiserie,premium,accept_offer,1.0,2026-02-14
246,155,Serrurerie,free,view_profile,0.2,2025-07-21
105,188,Nettoyage,basic,view_profile,0.2,2026-05-16
97,5,Électricité,free,view_profile,0.2,2026-02-23
192,101,Jardinage,basic,message_sent,0.6,2026-01-05
396,163,Déménagement,elite,accept_offer,1.0,2025-07-15
179,108,Informatique,premium,ignore,0.0,2026-03-01
398,276,Menuiserie,elite,accept_offer,1.0,2025-08-29
356,61,Maçonnerie,free,reject_offer,-0.3,2026-04-09
168,176,Carrelage,basic,ignore,0.0,2026-04-18
30,296,Carrelage,elite,accept_offer,1.0,2026-06-01
347,39,Serrurerie,premium,ignore,0.0,2026-03-15
193,170,Électricité,premium,accept_offer,1.0,2026-02-25
57,193,Serrurerie,basic,accept_offer,1.0,2026-04-18
92,111,Informatique,basic,reject_offer,-0.3,2025-07-24
301,113,Plomberie,premium,accept_offer,1.0,2026-03-24
47,281,Climatisation,premium,ignore,0.0,2025-06-26
375,29,Plomberie,free,ignore,0.0,2026-03-04
34,133,Carrelage,free,ignore,0.0,2025-09-09
133,66,Peinture,free,ignore,0.0,2025-09-01
160,81,Jardinage,free,view_profile,0.2,2026-04-12
190,295,Maçonnerie,free,accept_offer,1.0,2025-10-06
391,27,Peinture,free,ignore,0.0,2025-07-27
89,33,Nettoyage,elite,accept_offer,1.0,2025-08-23
242,99,Carrelage,free,accept_offer,1.0,2025-07-19
152,206,Nettoyage,basic,view_profile,0.2,2025-10-10
43,171,Plomberie,free,ignore,0.0,2025-12-04
186,101,Jardinage,basic,ignore,0.0,2025-07-07
165,115,Serrurerie,basic,view_profile,0.2,2025-07-05
158,152,Déménagement,premium,view_profile,0.2,2026-01-16
273,46,Serrurerie,basic,accept_offer,1.0,2025-07-26
25,209,Menuiserie,premium,accept_offer,1.0,2026-03-13
156,161,Serrurerie,free,accept_offer,1.0,2025-12-30
380,222,Plomberie,basic,message_sent,0.6,2025-11-08
167,156,Nettoyage,basic,view_profile,0.2,2026-03-17
380,95,Serrurerie,elite,accept_offer,1.0,2025-07-25
73,209,Menuiserie,premium,ignore,0.0,2026-04-07
137,175,Nettoyage,free,view_profile,0.2,2026-01-04
158,43,Menuiserie,free,ignore,0.0,2025-07-27
12,215,Jardinage,basic,ignore,0.0,2026-05-26
384,196,Peinture,free,ignore,0.0,2025-12-16
354,48,Déménagement,free,view_profile,0.2,2026-05-30
373,270,Peinture,free,ignore,0.0,2025-08-25
341,129,Déménagement,basic,view_profile,0.2,2025-08-07
208,275,Électricité,free,view_profile,0.2,2026-02-17
65,78,Plomberie,free,ignore,0.0,2026-04-25
256,183,Informatique,free,ignore,0.0,2025-12-27
88,196,Peinture,free,ignore,0.0,2026-03-23
399,196,Peinture,free,ignore,0.0,2025-06-20
271,100,Menuiserie,free,ignore,0.0,2026-02-14
294,45,Serrurerie,free,ignore,0.0,2025-06-10
177,292,Nettoyage,free,message_sent,0.6,2026-05-09
325,181,Peinture,free,accept_offer,1.0,2025-08-11
283,234,Menuiserie,free,view_profile,0.2,2025-09-16
81,75,Nettoyage,free,view_profile,0.2,2026-05-01
339,238,Carrelage,basic,ignore,0.0,2025-10-19
287,174,Maçonnerie,premium,accept_offer,1.0,2025-08-09
131,98,Électricité,free,accept_offer,1.0,2025-08-06
75,180,Nettoyage,free,view_profile,0.2,2025-11-23
96,23,Informatique,free,reject_offer,-0.3,2026-02-22
329,12,Informatique,premium,reject_offer,-0.3,2025-08-19
324,265,Menuiserie,free,reject_offer,-0.3,2025-12-16
23,148,Informatique,elite,accept_offer,1.0,2025-09-01
94,135,Nettoyage,free,view_profile,0.2,2025-12-05
154,245,Déménagement,free,message_sent,0.6,2025-12-26
355,175,Nettoyage,free,view_profile,0.2,2026-03-28
12,132,Peinture,free,ignore,0.0,2026-04-25
258,300,Déménagement,free,reject_offer,-0.3,2026-01-14
201,133,Carrelage,free,message_sent,0.6,2025-07-23
200,169,Peinture,free,accept_offer,1.0,2025-12-03
221,69,Peinture,basic,message_sent,0.6,2026-03-18
252,272,Électricité,free,accept_offer,1.0,2026-02-21
227,196,Peinture,free,reject_offer,-0.3,2026-05-27
315,122,Menuiserie,elite,view_profile,0.2,2025-12-21
338,27,Peinture,free,reject_offer,-0.3,2025-08-09
71,12,Informatique,premium,ignore,0.0,2025-07-25
373,100,Menuiserie,free,reject_offer,-0.3,2025-06-09
144,247,Carrelage,free,ignore,0.0,2025-10-24
341,229,Électricité,free,ignore,0.0,2025-07-15
386,296,Carrelage,elite,reject_offer,-0.3,2025-09-22
261,9,Menuiserie,free,message_sent,0.6,2025-08-06
390,132,Peinture,free,ignore,0.0,2026-02-26
301,166,Maçonnerie,free,accept_offer,1.0,2026-03-18
87,292,Nettoyage,free,accept_offer,1.0,2025-07-12
302,63,Plomberie,free,message_sent,0.6,2026-03-20
375,25,Carrelage,premium,ignore,0.0,2025-10-02
158,226,Jardinage,premium,view_profile,0.2,2025-10-05
302,184,Jardinage,basic,ignore,0.0,2025-12-31
243,111,Informatique,basic,reject_offer,-0.3,2026-03-20
170,114,Maçonnerie,free,view_profile,0.2,2025-12-23
253,5,Électricité,free,ignore,0.0,2025-10-13
262,265,Menuiserie,free,reject_offer,-0.3,2026-04-21
271,212,Informatique,basic,ignore,0.0,2025-11-21
195,77,Climatisation,basic,reject_offer,-0.3,2025-08-29
189,274,Carrelage,free,ignore,0.0,2025-08-25
270,85,Déménagement,premium,reject_offer,-0.3,2025-06-05
390,57,Jardinage,free,accept_offer,1.0,2025-08-22
126,192,Électricité,free,message_sent,0.6,2026-01-14
262,264,Menuiserie,basic,accept_offer,1.0,2026-03-06
373,153,Climatisation,free,ignore,0.0,2026-01-07
249,210,Climatisation,free,reject_offer,-0.3,2026-02-17
10,205,Informatique,basic,message_sent,0.6,2026-03-14
113,246,Climatisation,free,ignore,0.0,2025-10-26
295,167,Menuiserie,free,ignore,0.0,2026-02-03
172,76,Plomberie,free,view_profile,0.2,2025-12-04
326,103,Déménagement,basic,view_profile,0.2,2026-02-04
166,177,Carrelage,free,reject_offer,-0.3,2026-06-03
169,82,Maçonnerie,premium,ignore,0.0,2026-05-29
319,251,Maçonnerie,basic,message_sent,0.6,2026-06-02
235,142,Déménagement,premium,view_profile,0.2,2026-05-22
33,150,Nettoyage,basic,ignore,0.0,2025-12-19
351,81,Jardinage,free,accept_offer,1.0,2025-11-17
390,62,Peinture,basic,ignore,0.0,2026-05-04
61,253,Carrelage,free,reject_offer,-0.3,2025-11-23
115,138,Peinture,basic,accept_offer,1.0,2025-12-04
163,37,Jardinage,basic,reject_offer,-0.3,2026-04-29
224,160,Électricité,basic,ignore,0.0,2026-04-14
207,226,Jardinage,premium,accept_offer,1.0,2026-01-09
122,5,Électricité,free,ignore,0.0,2025-06-30
290,106,Plomberie,basic,accept_offer,1.0,2026-02-18
95,32,Carrelage,free,ignore,0.0,2025-12-24
99,20,Informatique,free,view_profile,0.2,2025-11-19
295,244,Informatique,free,accept_offer,1.0,2025-08-23
89,144,Déménagement,premium,view_profile,0.2,2026-02-28
144,278,Jardinage,basic,ignore,0.0,2025-09-23
157,86,Peinture,free,accept_offer,1.0,2026-01-01
284,25,Carrelage,premium,reject_offer,-0.3,2026-02-26
393,131,Serrurerie,free,accept_offer,1.0,2026-05-26
26,43,Menuiserie,free,ignore,0.0,2026-02-19
18,141,Nettoyage,basic,view_profile,0.2,2025-09-17
101,154,Électricité,free,reject_offer,-0.3,2025-07-11
171,113,Plomberie,premium,accept_offer,1.0,2025-10-06
192,270,Peinture,free,reject_offer,-0.3,2026-02-08
54,178,Peinture,basic,accept_offer,1.0,2025-10-22
214,9,Menuiserie,free,accept_offer,1.0,2026-03-31
79,202,Menuiserie,premium,view_profile,0.2,2026-01-14
249,137,Électricité,free,ignore,0.0,2025-12-28
325,71,Menuiserie,free,reject_offer,-0.3,2025-06-29
323,171,Plomberie,free,ignore,0.0,2025-12-24
357,154,Électricité,free,ignore,0.0,2025-07-07
55,79,Déménagement,free,accept_offer,1.0,2025-11-30
210,228,Informatique,premium,ignore,0.0,2026-05-20
79,257,Menuiserie,free,reject_offer,-0.3,2025-06-26
88,44,Plomberie,basic,accept_offer,1.0,2025-12-04
165,112,Électricité,basic,accept_offer,1.0,2025-06-15
345,255,Serrurerie,free,reject_offer,-0.3,2025-11-15
282,72,Climatisation,free,view_profile,0.2,2025-08-25
198,94,Déménagement,free,reject_offer,-0.3,2025-09-24
311,190,Déménagement,free,accept_offer,1.0,2026-04-29
263,137,Électricité,free,message_sent,0.6,2025-12-24
2,229,Électricité,free,accept_offer,1.0,2025-06-16
247,176,Carrelage,basic,view_profile,0.2,2026-03-20
357,292,Nettoyage,free,ignore,0.0,2026-04-11
259,34,Nettoyage,elite,accept_offer,1.0,2025-12-13
190,36,Serrurerie,free,view_profile,0.2,2026-05-17
353,142,Déménagement,premium,accept_offer,1.0,2025-11-09
310,85,Déménagement,premium,accept_offer,1.0,2026-05-15
52,220,Peinture,free,ignore,0.0,2026-04-18
278,92,Climatisation,basic,reject_offer,-0.3,2026-05-15
390,126,Menuiserie,premium,accept_offer,1.0,2026-04-30
173,293,Plomberie,basic,accept_offer,1.0,2026-01-16
228,223,Climatisation,free,accept_offer,1.0,2025-11-15
299,19,Déménagement,premium,accept_offer,1.0,2025-12-07
167,156,Nettoyage,basic,ignore,0.0,2025-10-17
333,108,Informatique,premium,reject_offer,-0.3,2025-11-08
114,222,Plomberie,basic,reject_offer,-0.3,2026-05-07
253,53,Nettoyage,free,accept_offer,1.0,2026-01-01
289,90,Électricité,free,ignore,0.0,2025-06-06
299,137,Électricité,free,ignore,0.0,2025-07-02
250,208,Nettoyage,basic,ignore,0.0,2026-05-26
124,153,Climatisation,free,ignore,0.0,2025-11-29
108,185,Carrelage,premium,accept_offer,1.0,2026-01-29
64,27,Peinture,free,ignore,0.0,2025-07-31
64,171,Plomberie,free,reject_offer,-0.3,2026-01-27
233,118,Informatique,basic,ignore,0.0,2026-04-15
135,124,Nettoyage,basic,ignore,0.0,2026-05-08
135,275,Électricité,free,accept_offer,1.0,2025-09-01
181,188,Nettoyage,basic,accept_offer,1.0,2026-02-16
173,206,Nettoyage,basic,message_sent,0.6,2025-09-27
176,139,Nettoyage,free,reject_offer,-0.3,2026-04-25
250,159,Menuiserie,basic,view_profile,0.2,2026-03-05
169,192,Électricité,free,reject_offer,-0.3,2026-04-18
341,161,Serrurerie,free,view_profile,0.2,2025-08-18
275,188,Nettoyage,basic,ignore,0.0,2025-11-30
283,10,Nettoyage,free,ignore,0.0,2026-05-16
384,299,Informatique,basic,ignore,0.0,2025-11-28
249,155,Serrurerie,free,ignore,0.0,2025-12-07
257,51,Menuiserie,elite,accept_offer,1.0,2025-12-28
23,80,Jardinage,premium,reject_offer,-0.3,2026-03-03
396,135,Nettoyage,free,ignore,0.0,2025-08-04
398,100,Menuiserie,free,accept_offer,1.0,2025-10-05
110,155,Serrurerie,free,accept_offer,1.0,2025-11-05
10,239,Menuiserie,free,view_profile,0.2,2025-12-27
304,228,Informatique,premium,reject_offer,-0.3,2025-07-24
131,253,Carrelage,free,ignore,0.0,2026-02-10
369,126,Menuiserie,premium,ignore,0.0,2025-08-07
285,179,Peinture,free,reject_offer,-0.3,2026-03-24
175,22,Serrurerie,free,reject_offer,-0.3,2025-09-23
256,146,Climatisation,basic,accept_offer,1.0,2025-12-28
19,63,Plomberie,free,accept_offer,1.0,2025-09-10
312,199,Maçonnerie,elite,view_profile,0.2,2025-07-14
236,179,Peinture,free,accept_offer,1.0,2025-06-20
338,21,Jardinage,basic,ignore,0.0,2026-01-15
384,19,Déménagement,premium,ignore,0.0,2026-01-26
294,139,Nettoyage,free,reject_offer,-0.3,2026-02-10
279,222,Plomberie,basic,ignore,0.0,2025-09-04
271,161,Serrurerie,free,accept_offer,1.0,2025-07-25
204,80,Jardinage,premium,view_profile,0.2,2025-12-08
297,122,Menuiserie,elite,accept_offer,1.0,2026-03-31
218,228,Informatique,premium,accept_offer,1.0,2025-10-10
181,102,Informatique,free,ignore,0.0,2026-02-09
123,189,Informatique,basic,ignore,0.0,2025-12-04
361,270,Peinture,free,reject_offer,-0.3,2025-06-28
251,30,Peinture,basic,accept_offer,1.0,2025-08-12
274,276,Menuiserie,elite,message_sent,0.6,2025-07-18
110,119,Maçonnerie,premium,ignore,0.0,2025-07-29
386,100,Menuiserie,free,reject_offer,-0.3,2025-07-13
140,98,Électricité,free,view_profile,0.2,2026-01-30
159,85,Déménagement,premium,accept_offer,1.0,2025-11-10
315,117,Menuiserie,elite,accept_offer,1.0,2026-05-15
116,161,Serrurerie,free,reject_offer,-0.3,2026-03-22
212,227,Plomberie,basic,accept_offer,1.0,2025-07-07
356,138,Peinture,basic,accept_offer,1.0,2025-06-16
101,6,Maçonnerie,elite,reject_offer,-0.3,2026-01-24
345,117,Menuiserie,elite,reject_offer,-0.3,2026-04-22
224,187,Peinture,basic,reject_offer,-0.3,2025-08-22
200,13,Plomberie,elite,accept_offer,1.0,2025-11-27
93,213,Informatique,basic,message_sent,0.6,2026-02-01
303,136,Électricité,free,accept_offer,1.0,2025-07-09
73,260,Électricité,premium,reject_offer,-0.3,2026-02-27
200,220,Peinture,free,ignore,0.0,2025-07-28
46,65,Menuiserie,free,accept_offer,1.0,2025-09-13
86,39,Serrurerie,premium,message_sent,0.6,2026-05-07
86,166,Maçonnerie,free,ignore,0.0,2025-12-15
43,56,Jardinage,basic,accept_offer,1.0,2026-04-29
280,291,Nettoyage,basic,ignore,0.0,2025-08-19
171,157,Peinture,premium,accept_offer,1.0,2025-11-15
